leg_id,season,week,game_type,gameday,game_id,league,team,opponent,side,archived_reference_line,source_spread_line,teased_line,game_total,geometry_class,track,shape,secondary_reason,key_numbers_crossed,p_raw,bump,p_est,total_ok,final_margin,home_score,away_score,outcome,won,cover_margin,total_bucket,p_est_bucket,line_provenance
2025_06_DEN_NYJ-NYJ,2025,6,REG,2025-10-12,2025_06_DEN_NYJ,NFL,NYJ,DEN,home,7.5,-7.5,13.5,43.5,SECONDARY,PAPER,7.5,other_half_point_shape,0,0.6771593818727903,0.0,0.6771593818727903,True,-2,11,13,WIN,1.0,11.5,43.5-45,<70%,archived_reference_line
2025_06_DET_KC-DET,2025,6,REG,2025-10-12,2025_06_DET_KC,NFL,DET,KC,away,2.5,2.5,8.5,51.5,PRIMARY,LIVE,+2.5,,2,0.651121300213464,0.07,0.721121300213464,False,-13,30,17,LOSS,0.0,-4.5,out-of-range,72-73.9%,archived_reference_line
2025_06_DET_KC-KC,2025,6,REG,2025-10-12,2025_06_DET_KC,NFL,KC,DET,home,-2.5,2.5,3.5,51.5,SECONDARY,PAPER,-2.5,other_half_point_shape,1,0.651121300213464,0.04,0.6911213002134641,False,13,30,17,WIN,1.0,16.5,out-of-range,<70%,archived_reference_line
2025_06_LAC_MIA-LAC,2025,6,REG,2025-10-12,2025_06_LAC_MIA,NFL,LAC,MIA,away,-3.5,-3.5,2.5,45.5,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.6698722507821999,0.04,0.7098722507822,True,2,27,29,WIN,1.0,4.5,45.5-47,70-71.9%,archived_reference_line
2025_06_LAC_MIA-MIA,2025,6,REG,2025-10-12,2025_06_LAC_MIA,NFL,MIA,LAC,home,3.5,-3.5,9.5,45.5,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.6698722507821999,0.04,0.7098722507822,True,-2,27,29,WIN,1.0,7.5,45.5-47,70-71.9%,archived_reference_line
2025_06_LA_BAL-LA,2025,6,REG,2025-10-12,2025_06_LA_BAL,NFL,LA,BAL,away,-7.0,-7.0,-1.0,43.5,SECONDARY,PAPER,-7.0,whole_number_line,2,0.6771593818727903,0.07,0.7471593818727904,True,14,3,17,WIN,1.0,13.0,43.5-45,>=74%,archived_reference_line
2025_06_LA_BAL-BAL,2025,6,REG,2025-10-12,2025_06_LA_BAL,NFL,BAL,LA,home,7.0,-7.0,13.0,43.5,SECONDARY,PAPER,7.0,whole_number_line,1,0.6771593818727903,0.04,0.7171593818727904,True,-14,3,17,LOSS,0.0,-1.0,43.5-45,70-71.9%,archived_reference_line
2025_06_NE_NO-NE,2025,6,REG,2025-10-12,2025_06_NE_NO,NFL,NE,NO,away,-3.5,-3.5,2.5,46.5,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.6664412874896358,0.04,0.7064412874896359,True,6,19,25,WIN,1.0,8.5,45.5-47,70-71.9%,archived_reference_line
2025_06_NE_NO-NO,2025,6,REG,2025-10-12,2025_06_NE_NO,NFL,NO,NE,home,3.5,-3.5,9.5,46.5,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.6664412874896358,0.04,0.7064412874896359,True,-6,19,25,WIN,1.0,3.5,45.5-47,70-71.9%,archived_reference_line
2025_06_PHI_NYG-PHI,2025,6,REG,2025-10-09,2025_06_PHI_NYG,NFL,PHI,NYG,away,-7.0,-7.0,-1.0,40.5,SECONDARY,PAPER,-7.0,whole_number_line,2,0.6892858751269062,0.07,0.7592858751269063,True,-17,34,17,LOSS,0.0,-18.0,40.5-43,>=74%,archived_reference_line
2025_06_PHI_NYG-NYG,2025,6,REG,2025-10-09,2025_06_PHI_NYG,NFL,NYG,PHI,home,7.0,-7.0,13.0,40.5,SECONDARY,PAPER,7.0,whole_number_line,1,0.6892858751269062,0.04,0.7292858751269062,True,17,34,17,WIN,1.0,30.0,40.5-43,72-73.9%,archived_reference_line
2025_06_SEA_JAX-SEA,2025,6,REG,2025-10-12,2025_06_SEA_JAX,NFL,SEA,JAX,away,-1.5,-1.5,4.5,47.5,SECONDARY,PAPER,-1.5,other_half_point_shape,1,0.6631416751252381,0.04,0.7031416751252382,False,8,12,20,WIN,1.0,12.5,out-of-range,70-71.9%,archived_reference_line
2025_06_SEA_JAX-JAX,2025,6,REG,2025-10-12,2025_06_SEA_JAX,NFL,JAX,SEA,home,1.5,-1.5,7.5,47.5,PRIMARY,LIVE,+1.5,,2,0.6631416751252381,0.07,0.7331416751252382,False,-8,12,20,LOSS,0.0,-0.5,out-of-range,72-73.9%,archived_reference_line
2025_06_SF_TB-SF,2025,6,REG,2025-10-12,2025_06_SF_TB,NFL,SF,TB,away,3.5,3.5,9.5,46.5,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.6664412874896358,0.04,0.7064412874896359,True,-11,30,19,LOSS,0.0,-1.5,45.5-47,70-71.9%,archived_reference_line
2025_06_SF_TB-TB,2025,6,REG,2025-10-12,2025_06_SF_TB,NFL,TB,SF,home,-3.5,3.5,2.5,46.5,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.6664412874896358,0.04,0.7064412874896359,True,11,30,19,WIN,1.0,13.5,45.5-47,70-71.9%,archived_reference_line
2025_06_TEN_LV-TEN,2025,6,REG,2025-10-12,2025_06_TEN_LV,NFL,TEN,LV,away,3.5,3.5,9.5,41.5,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.6850713499837193,0.04,0.7250713499837194,True,-10,20,10,LOSS,0.0,-0.5,40.5-43,72-73.9%,archived_reference_line
2025_06_TEN_LV-LV,2025,6,REG,2025-10-12,2025_06_TEN_LV,NFL,LV,TEN,home,-3.5,3.5,2.5,41.5,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.6850713499837193,0.04,0.7250713499837194,True,10,20,10,WIN,1.0,12.5,40.5-43,72-73.9%,archived_reference_line
2025_07_ATL_SF-ATL,2025,7,REG,2025-10-19,2025_07_ATL_SF,NFL,ATL,SF,away,1.5,1.5,7.5,46.5,PRIMARY,LIVE,+1.5,,2,0.6664412874896358,0.07,0.7364412874896358,True,-10,20,10,LOSS,0.0,-2.5,45.5-47,72-73.9%,archived_reference_line
2025_07_ATL_SF-SF,2025,7,REG,2025-10-19,2025_07_ATL_SF,NFL,SF,ATL,home,-1.5,1.5,4.5,46.5,SECONDARY,PAPER,-1.5,other_half_point_shape,1,0.6664412874896358,0.04,0.7064412874896359,True,10,20,10,WIN,1.0,14.5,45.5-47,70-71.9%,archived_reference_line
2025_07_CAR_NYJ-CAR,2025,7,REG,2025-10-19,2025_07_CAR_NYJ,NFL,CAR,NYJ,away,1.5,1.5,7.5,39.5,PRIMARY,LIVE,+1.5,,2,0.6936871859805309,0.07,0.763687185980531,True,7,6,13,WIN,1.0,14.5,<=40,>=74%,archived_reference_line
2025_07_CAR_NYJ-NYJ,2025,7,REG,2025-10-19,2025_07_CAR_NYJ,NFL,NYJ,CAR,home,-1.5,1.5,4.5,39.5,SECONDARY,PAPER,-1.5,other_half_point_shape,1,0.6936871859805309,0.04,0.733687185980531,True,-7,6,13,LOSS,0.0,-2.5,<=40,72-73.9%,archived_reference_line
2025_07_GB_ARI-GB,2025,7,REG,2025-10-19,2025_07_GB_ARI,NFL,GB,ARI,away,-7.0,-7.0,-1.0,44.5,SECONDARY,PAPER,-7.0,whole_number_line,2,0.6734422108808652,0.07,0.7434422108808652,True,4,23,27,WIN,1.0,3.0,43.5-45,>=74%,archived_reference_line
2025_07_GB_ARI-ARI,2025,7,REG,2025-10-19,2025_07_GB_ARI,NFL,ARI,GB,home,7.0,-7.0,13.0,44.5,SECONDARY,PAPER,7.0,whole_number_line,1,0.6734422108808652,0.04,0.7134422108808652,True,-4,23,27,WIN,1.0,9.0,43.5-45,70-71.9%,archived_reference_line
2025_07_HOU_SEA-HOU,2025,7,REG,2025-10-20,2025_07_HOU_SEA,NFL,HOU,SEA,away,3.0,3.0,9.0,41.5,SECONDARY,PAPER,3.0,whole_number_line,2,0.6850713499837193,0.07,0.7550713499837194,True,-8,27,19,WIN,1.0,1.0,40.5-43,>=74%,archived_reference_line
2025_07_HOU_SEA-SEA,2025,7,REG,2025-10-20,2025_07_HOU_SEA,NFL,SEA,HOU,home,-3.0,3.0,3.0,41.5,SECONDARY,PAPER,-3.0,whole_number_line,1,0.6850713499837193,0.04,0.7250713499837194,True,8,27,19,WIN,1.0,11.0,40.5-43,72-73.9%,archived_reference_line
2025_07_IND_LAC-IND,2025,7,REG,2025-10-19,2025_07_IND_LAC,NFL,IND,LAC,away,2.5,2.5,8.5,48.5,PRIMARY,LIVE,+2.5,,2,0.6599662912879087,0.07,0.7299662912879088,False,14,24,38,WIN,1.0,22.5,out-of-range,72-73.9%,archived_reference_line
2025_07_IND_LAC-LAC,2025,7,REG,2025-10-19,2025_07_IND_LAC,NFL,LAC,IND,home,-2.5,2.5,3.5,48.5,SECONDARY,PAPER,-2.5,other_half_point_shape,1,0.6599662912879087,0.04,0.6999662912879088,False,-14,24,38,LOSS,0.0,-10.5,out-of-range,<70%,archived_reference_line
2025_07_LA_JAX-LA,2025,7,REG,2025-10-19,2025_07_LA_JAX,NFL,LA,JAX,away,-3.0,-3.0,3.0,44.5,SECONDARY,PAPER,-3.0,whole_number_line,1,0.6734422108808652,0.04,0.7134422108808652,True,28,7,35,WIN,1.0,31.0,43.5-45,70-71.9%,archived_reference_line
2025_07_LA_JAX-JAX,2025,7,REG,2025-10-19,2025_07_LA_JAX,NFL,JAX,LA,home,3.0,-3.0,9.0,44.5,SECONDARY,PAPER,3.0,whole_number_line,2,0.6734422108808652,0.07,0.7434422108808652,True,-28,7,35,LOSS,0.0,-19.0,43.5-45,>=74%,archived_reference_line
2025_07_LV_KC-LV,2025,7,REG,2025-10-19,2025_07_LV_KC,NFL,LV,KC,away,13.5,13.5,19.5,44.5,SECONDARY,PAPER,13.5,other_half_point_shape,0,0.6734422108808652,0.0,0.6734422108808652,True,-31,31,0,LOSS,0.0,-11.5,43.5-45,<70%,archived_reference_line
2025_07_LV_KC-KC,2025,7,REG,2025-10-19,2025_07_LV_KC,NFL,KC,LV,home,-13.5,13.5,-7.5,44.5,SECONDARY,PAPER,-13.5,other_half_point_shape,0,0.6734422108808652,0.0,0.6734422108808652,True,31,31,0,WIN,1.0,23.5,43.5-45,<70%,archived_reference_line
2025_07_MIA_CLE-MIA,2025,7,REG,2025-10-19,2025_07_MIA_CLE,NFL,MIA,CLE,away,2.5,2.5,8.5,34.5,PRIMARY,LIVE,+2.5,,2,0.7189449495700297,0.07,0.7889449495700298,True,-25,31,6,LOSS,0.0,-16.5,<=40,>=74%,archived_reference_line
2025_07_MIA_CLE-CLE,2025,7,REG,2025-10-19,2025_07_MIA_CLE,NFL,CLE,MIA,home,-2.5,2.5,3.5,34.5,SECONDARY,PAPER,-2.5,other_half_point_shape,1,0.7189449495700297,0.04,0.7589449495700298,True,25,31,6,WIN,1.0,28.5,<=40,>=74%,archived_reference_line
2025_07_NE_TEN-NE,2025,7,REG,2025-10-19,2025_07_NE_TEN,NFL,NE,TEN,away,-6.5,-6.5,-0.5,40.5,SECONDARY,PAPER,-6.5,other_half_point_shape,1,0.6892858751269062,0.04,0.7292858751269062,True,18,13,31,WIN,1.0,17.5,40.5-43,72-73.9%,archived_reference_line
2025_07_NE_TEN-TEN,2025,7,REG,2025-10-19,2025_07_NE_TEN,NFL,TEN,NE,home,6.5,-6.5,12.5,40.5,SECONDARY,PAPER,6.5,other_half_point_shape,1,0.6892858751269062,0.04,0.7292858751269062,True,-18,13,31,LOSS,0.0,-5.5,40.5-43,72-73.9%,archived_reference_line
2025_07_NO_CHI-NO,2025,7,REG,2025-10-19,2025_07_NO_CHI,NFL,NO,CHI,away,4.5,4.5,10.5,43.5,SECONDARY,PAPER,4.5,other_half_point_shape,1,0.6771593818727903,0.04,0.7171593818727904,True,-12,26,14,LOSS,0.0,-1.5,43.5-45,70-71.9%,archived_reference_line
2025_07_NO_CHI-CHI,2025,7,REG,2025-10-19,2025_07_NO_CHI,NFL,CHI,NO,home,-4.5,4.5,1.5,43.5,SECONDARY,PAPER,-4.5,other_half_point_shape,1,0.6771593818727903,0.04,0.7171593818727904,True,12,26,14,WIN,1.0,13.5,43.5-45,70-71.9%,archived_reference_line
2025_07_NYG_DEN-NYG,2025,7,REG,2025-10-19,2025_07_NYG_DEN,NFL,NYG,DEN,away,7.5,7.5,13.5,39.5,SECONDARY,PAPER,7.5,other_half_point_shape,0,0.6936871859805309,0.0,0.6936871859805309,True,-1,33,32,WIN,1.0,12.5,<=40,<70%,archived_reference_line
2025_07_NYG_DEN-DEN,2025,7,REG,2025-10-19,2025_07_NYG_DEN,NFL,DEN,NYG,home,-7.5,7.5,-1.5,39.5,PRIMARY,LIVE,-7.5,,2,0.6936871859805309,0.07,0.763687185980531,True,1,33,32,LOSS,0.0,-0.5,<=40,>=74%,archived_reference_line
2025_07_PHI_MIN-PHI,2025,7,REG,2025-10-19,2025_07_PHI_MIN,NFL,PHI,MIN,away,-2.5,-2.5,3.5,43.5,SECONDARY,PAPER,-2.5,other_half_point_shape,1,0.6771593818727903,0.04,0.7171593818727904,True,6,22,28,WIN,1.0,9.5,43.5-45,70-71.9%,archived_reference_line
2025_07_PHI_MIN-MIN,2025,7,REG,2025-10-19,2025_07_PHI_MIN,NFL,MIN,PHI,home,2.5,-2.5,8.5,43.5,PRIMARY,LIVE,+2.5,,2,0.6771593818727903,0.07,0.7471593818727904,True,-6,22,28,WIN,1.0,2.5,43.5-45,>=74%,archived_reference_line
2025_07_PIT_CIN-PIT,2025,7,REG,2025-10-16,2025_07_PIT_CIN,NFL,PIT,CIN,away,-5.5,-5.5,0.5,45.5,SECONDARY,PAPER,-5.5,other_half_point_shape,1,0.6698722507821999,0.04,0.7098722507822,True,-2,33,31,LOSS,0.0,-1.5,45.5-47,70-71.9%,archived_reference_line
2025_07_PIT_CIN-CIN,2025,7,REG,2025-10-16,2025_07_PIT_CIN,NFL,CIN,PIT,home,5.5,-5.5,11.5,45.5,SECONDARY,PAPER,5.5,other_half_point_shape,1,0.6698722507821999,0.04,0.7098722507822,True,2,33,31,WIN,1.0,13.5,45.5-47,70-71.9%,archived_reference_line
2025_07_TB_DET-TB,2025,7,REG,2025-10-20,2025_07_TB_DET,NFL,TB,DET,away,6.0,6.0,12.0,54.5,SECONDARY,PAPER,6.0,whole_number_line,1,0.6431802259808819,0.04,0.6831802259808819,False,-15,24,9,LOSS,0.0,-3.0,out-of-range,<70%,archived_reference_line
2025_07_TB_DET-DET,2025,7,REG,2025-10-20,2025_07_TB_DET,NFL,DET,TB,home,-6.0,6.0,0.0,54.5,SECONDARY,PAPER,-6.0,whole_number_line,1,0.6431802259808819,0.04,0.6831802259808819,False,15,24,9,WIN,1.0,15.0,out-of-range,<70%,archived_reference_line
2025_07_WAS_DAL-WAS,2025,7,REG,2025-10-19,2025_07_WAS_DAL,NFL,WAS,DAL,away,1.5,1.5,7.5,54.5,PRIMARY,LIVE,+1.5,,2,0.6431802259808819,0.07,0.7131802259808819,False,-22,44,22,LOSS,0.0,-14.5,out-of-range,70-71.9%,archived_reference_line
2025_07_WAS_DAL-DAL,2025,7,REG,2025-10-19,2025_07_WAS_DAL,NFL,DAL,WAS,home,-1.5,1.5,4.5,54.5,SECONDARY,PAPER,-1.5,other_half_point_shape,1,0.6431802259808819,0.04,0.6831802259808819,False,22,44,22,WIN,1.0,26.5,out-of-range,<70%,archived_reference_line
2025_08_BUF_CAR-BUF,2025,8,REG,2025-10-26,2025_08_BUF_CAR,NFL,BUF,CAR,away,-7.0,-7.0,-1.0,47.5,SECONDARY,PAPER,-7.0,whole_number_line,2,0.6631416751252381,0.07,0.7331416751252382,False,31,9,40,WIN,1.0,30.0,out-of-range,72-73.9%,archived_reference_line
2025_08_BUF_CAR-CAR,2025,8,REG,2025-10-26,2025_08_BUF_CAR,NFL,CAR,BUF,home,7.0,-7.0,13.0,47.5,SECONDARY,PAPER,7.0,whole_number_line,1,0.6631416751252381,0.04,0.7031416751252382,False,-31,9,40,LOSS,0.0,-18.0,out-of-range,70-71.9%,archived_reference_line
2025_08_CHI_BAL-CHI,2025,8,REG,2025-10-26,2025_08_CHI_BAL,NFL,CHI,BAL,away,2.5,2.5,8.5,45.5,PRIMARY,LIVE,+2.5,,2,0.6698722507821999,0.07,0.7398722507822,True,-14,30,16,LOSS,0.0,-5.5,45.5-47,72-73.9%,archived_reference_line
2025_08_CHI_BAL-BAL,2025,8,REG,2025-10-26,2025_08_CHI_BAL,NFL,BAL,CHI,home,-2.5,2.5,3.5,45.5,SECONDARY,PAPER,-2.5,other_half_point_shape,1,0.6698722507821999,0.04,0.7098722507822,True,14,30,16,WIN,1.0,17.5,45.5-47,70-71.9%,archived_reference_line
2025_08_CLE_NE-CLE,2025,8,REG,2025-10-26,2025_08_CLE_NE,NFL,CLE,NE,away,7.0,7.0,13.0,40.5,SECONDARY,PAPER,7.0,whole_number_line,1,0.6892858751269062,0.04,0.7292858751269062,True,-19,32,13,LOSS,0.0,-6.0,40.5-43,72-73.9%,archived_reference_line
2025_08_CLE_NE-NE,2025,8,REG,2025-10-26,2025_08_CLE_NE,NFL,NE,CLE,home,-7.0,7.0,-1.0,40.5,SECONDARY,PAPER,-7.0,whole_number_line,2,0.6892858751269062,0.07,0.7592858751269063,True,19,32,13,WIN,1.0,18.0,40.5-43,>=74%,archived_reference_line
2025_08_DAL_DEN-DAL,2025,8,REG,2025-10-26,2025_08_DAL_DEN,NFL,DAL,DEN,away,3.5,3.5,9.5,51.5,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.651121300213464,0.04,0.6911213002134641,False,-20,44,24,LOSS,0.0,-10.5,out-of-range,<70%,archived_reference_line
2025_08_DAL_DEN-DEN,2025,8,REG,2025-10-26,2025_08_DAL_DEN,NFL,DEN,DAL,home,-3.5,3.5,2.5,51.5,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.651121300213464,0.04,0.6911213002134641,False,20,44,24,WIN,1.0,22.5,out-of-range,<70%,archived_reference_line
2025_08_GB_PIT-GB,2025,8,REG,2025-10-26,2025_08_GB_PIT,NFL,GB,PIT,away,-3.0,-3.0,3.0,46.5,SECONDARY,PAPER,-3.0,whole_number_line,1,0.6664412874896358,0.04,0.7064412874896359,True,10,25,35,WIN,1.0,13.0,45.5-47,70-71.9%,archived_reference_line
2025_08_GB_PIT-PIT,2025,8,REG,2025-10-26,2025_08_GB_PIT,NFL,PIT,GB,home,3.0,-3.0,9.0,46.5,SECONDARY,PAPER,3.0,whole_number_line,2,0.6664412874896358,0.07,0.7364412874896358,True,-10,25,35,LOSS,0.0,-1.0,45.5-47,72-73.9%,archived_reference_line
2025_08_MIA_ATL-MIA,2025,8,REG,2025-10-26,2025_08_MIA_ATL,NFL,MIA,ATL,away,7.0,7.0,13.0,44.5,SECONDARY,PAPER,7.0,whole_number_line,1,0.6734422108808652,0.04,0.7134422108808652,True,24,10,34,WIN,1.0,37.0,43.5-45,70-71.9%,archived_reference_line
2025_08_MIA_ATL-ATL,2025,8,REG,2025-10-26,2025_08_MIA_ATL,NFL,ATL,MIA,home,-7.0,7.0,-1.0,44.5,SECONDARY,PAPER,-7.0,whole_number_line,2,0.6734422108808652,0.07,0.7434422108808652,True,-24,10,34,LOSS,0.0,-25.0,43.5-45,>=74%,archived_reference_line
2025_08_MIN_LAC-MIN,2025,8,REG,2025-10-23,2025_08_MIN_LAC,NFL,MIN,LAC,away,3.0,3.0,9.0,45.5,SECONDARY,PAPER,3.0,whole_number_line,2,0.6698722507821999,0.07,0.7398722507822,True,-27,37,10,LOSS,0.0,-18.0,45.5-47,72-73.9%,archived_reference_line
2025_08_MIN_LAC-LAC,2025,8,REG,2025-10-23,2025_08_MIN_LAC,NFL,LAC,MIN,home,-3.0,3.0,3.0,45.5,SECONDARY,PAPER,-3.0,whole_number_line,1,0.6698722507821999,0.04,0.7098722507822,True,27,37,10,WIN,1.0,30.0,45.5-47,70-71.9%,archived_reference_line
2025_08_NYG_PHI-NYG,2025,8,REG,2025-10-26,2025_08_NYG_PHI,NFL,NYG,PHI,away,7.0,7.0,13.0,43.5,SECONDARY,PAPER,7.0,whole_number_line,1,0.6771593818727903,0.04,0.7171593818727904,True,-18,38,20,LOSS,0.0,-5.0,43.5-45,70-71.9%,archived_reference_line
2025_08_NYG_PHI-PHI,2025,8,REG,2025-10-26,2025_08_NYG_PHI,NFL,PHI,NYG,home,-7.0,7.0,-1.0,43.5,SECONDARY,PAPER,-7.0,whole_number_line,2,0.6771593818727903,0.07,0.7471593818727904,True,18,38,20,WIN,1.0,17.0,43.5-45,>=74%,archived_reference_line
2025_08_NYJ_CIN-NYJ,2025,8,REG,2025-10-26,2025_08_NYJ_CIN,NFL,NYJ,CIN,away,5.5,5.5,11.5,43.5,SECONDARY,PAPER,5.5,other_half_point_shape,1,0.6771593818727903,0.04,0.7171593818727904,True,1,38,39,WIN,1.0,12.5,43.5-45,70-71.9%,archived_reference_line
2025_08_NYJ_CIN-CIN,2025,8,REG,2025-10-26,2025_08_NYJ_CIN,NFL,CIN,NYJ,home,-5.5,5.5,0.5,43.5,SECONDARY,PAPER,-5.5,other_half_point_shape,1,0.6771593818727903,0.04,0.7171593818727904,True,-1,38,39,LOSS,0.0,-0.5,43.5-45,70-71.9%,archived_reference_line
2025_08_SF_HOU-SF,2025,8,REG,2025-10-26,2025_08_SF_HOU,NFL,SF,HOU,away,2.5,2.5,8.5,41.5,PRIMARY,LIVE,+2.5,,2,0.6850713499837193,0.07,0.7550713499837194,True,-11,26,15,LOSS,0.0,-2.5,40.5-43,>=74%,archived_reference_line
2025_08_SF_HOU-HOU,2025,8,REG,2025-10-26,2025_08_SF_HOU,NFL,HOU,SF,home,-2.5,2.5,3.5,41.5,SECONDARY,PAPER,-2.5,other_half_point_shape,1,0.6850713499837193,0.04,0.7250713499837194,True,11,26,15,WIN,1.0,14.5,40.5-43,72-73.9%,archived_reference_line
2025_08_TB_NO-TB,2025,8,REG,2025-10-26,2025_08_TB_NO,NFL,TB,NO,away,-4.5,-4.5,1.5,46.5,SECONDARY,PAPER,-4.5,other_half_point_shape,1,0.6664412874896358,0.04,0.7064412874896359,True,20,3,23,WIN,1.0,21.5,45.5-47,70-71.9%,archived_reference_line
2025_08_TB_NO-NO,2025,8,REG,2025-10-26,2025_08_TB_NO,NFL,NO,TB,home,4.5,-4.5,10.5,46.5,SECONDARY,PAPER,4.5,other_half_point_shape,1,0.6664412874896358,0.04,0.7064412874896359,True,-20,3,23,LOSS,0.0,-9.5,45.5-47,70-71.9%,archived_reference_line
2025_08_TEN_IND-TEN,2025,8,REG,2025-10-26,2025_08_TEN_IND,NFL,TEN,IND,away,15.5,15.5,21.5,47.5,SECONDARY,PAPER,15.5,other_half_point_shape,0,0.6631416751252381,0.0,0.6631416751252381,False,-24,38,14,LOSS,0.0,-2.5,out-of-range,<70%,archived_reference_line
2025_08_TEN_IND-IND,2025,8,REG,2025-10-26,2025_08_TEN_IND,NFL,IND,TEN,home,-15.5,15.5,-9.5,47.5,SECONDARY,PAPER,-15.5,other_half_point_shape,0,0.6631416751252381,0.0,0.6631416751252381,False,24,38,14,WIN,1.0,14.5,out-of-range,<70%,archived_reference_line
2025_08_WAS_KC-WAS,2025,8,REG,2025-10-27,2025_08_WAS_KC,NFL,WAS,KC,away,10.5,10.5,16.5,48.5,SECONDARY,PAPER,10.5,other_half_point_shape,0,0.6599662912879087,0.0,0.6599662912879087,False,-21,28,7,LOSS,0.0,-4.5,out-of-range,<70%,archived_reference_line
2025_08_WAS_KC-KC,2025,8,REG,2025-10-27,2025_08_WAS_KC,NFL,KC,WAS,home,-10.5,10.5,-4.5,48.5,SECONDARY,PAPER,-10.5,other_half_point_shape,1,0.6599662912879087,0.04,0.6999662912879088,False,21,28,7,WIN,1.0,16.5,out-of-range,<70%,archived_reference_line
2025_09_ARI_DAL-ARI,2025,9,REG,2025-11-03,2025_09_ARI_DAL,NFL,ARI,DAL,away,3.5,3.5,9.5,53.5,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.6457352614471858,0.04,0.6857352614471859,False,10,17,27,WIN,1.0,19.5,out-of-range,<70%,archived_reference_line
2025_09_ARI_DAL-DAL,2025,9,REG,2025-11-03,2025_09_ARI_DAL,NFL,DAL,ARI,home,-3.5,3.5,2.5,53.5,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.6457352614471858,0.04,0.6857352614471859,False,-10,17,27,LOSS,0.0,-7.5,out-of-range,<70%,archived_reference_line
2025_09_ATL_NE-ATL,2025,9,REG,2025-11-02,2025_09_ATL_NE,NFL,ATL,NE,away,5.5,5.5,11.5,45.5,SECONDARY,PAPER,5.5,other_half_point_shape,1,0.6698722507821999,0.04,0.7098722507822,True,-1,24,23,WIN,1.0,10.5,45.5-47,70-71.9%,archived_reference_line
2025_09_ATL_NE-NE,2025,9,REG,2025-11-02,2025_09_ATL_NE,NFL,NE,ATL,home,-5.5,5.5,0.5,45.5,SECONDARY,PAPER,-5.5,other_half_point_shape,1,0.6698722507821999,0.04,0.7098722507822,True,1,24,23,WIN,1.0,1.5,45.5-47,70-71.9%,archived_reference_line
2025_09_BAL_MIA-BAL,2025,9,REG,2025-10-30,2025_09_BAL_MIA,NFL,BAL,MIA,away,-7.5,-7.5,-1.5,51.5,PRIMARY,LIVE,-7.5,,2,0.651121300213464,0.07,0.721121300213464,False,22,6,28,WIN,1.0,20.5,out-of-range,72-73.9%,archived_reference_line
2025_09_BAL_MIA-MIA,2025,9,REG,2025-10-30,2025_09_BAL_MIA,NFL,MIA,BAL,home,7.5,-7.5,13.5,51.5,SECONDARY,PAPER,7.5,other_half_point_shape,0,0.651121300213464,0.0,0.651121300213464,False,-22,6,28,LOSS,0.0,-8.5,out-of-range,<70%,archived_reference_line
2025_09_CAR_GB-CAR,2025,9,REG,2025-11-02,2025_09_CAR_GB,NFL,CAR,GB,away,12.5,12.5,18.5,43.5,SECONDARY,PAPER,12.5,other_half_point_shape,0,0.6771593818727903,0.0,0.6771593818727903,True,3,13,16,WIN,1.0,21.5,43.5-45,<70%,archived_reference_line
2025_09_CAR_GB-GB,2025,9,REG,2025-11-02,2025_09_CAR_GB,NFL,GB,CAR,home,-12.5,12.5,-6.5,43.5,SECONDARY,PAPER,-12.5,other_half_point_shape,1,0.6771593818727903,0.04,0.7171593818727904,True,-3,13,16,LOSS,0.0,-9.5,43.5-45,70-71.9%,archived_reference_line
2025_09_CHI_CIN-CHI,2025,9,REG,2025-11-02,2025_09_CHI_CIN,NFL,CHI,CIN,away,-3.0,-3.0,3.0,51.5,SECONDARY,PAPER,-3.0,whole_number_line,1,0.651121300213464,0.04,0.6911213002134641,False,5,42,47,WIN,1.0,8.0,out-of-range,<70%,archived_reference_line
2025_09_CHI_CIN-CIN,2025,9,REG,2025-11-02,2025_09_CHI_CIN,NFL,CIN,CHI,home,3.0,-3.0,9.0,51.5,SECONDARY,PAPER,3.0,whole_number_line,2,0.651121300213464,0.07,0.721121300213464,False,-5,42,47,WIN,1.0,4.0,out-of-range,72-73.9%,archived_reference_line
2025_09_DEN_HOU-DEN,2025,9,REG,2025-11-02,2025_09_DEN_HOU,NFL,DEN,HOU,away,1.5,1.5,7.5,40.5,PRIMARY,LIVE,+1.5,,2,0.6892858751269062,0.07,0.7592858751269063,True,3,15,18,WIN,1.0,10.5,40.5-43,>=74%,archived_reference_line
2025_09_DEN_HOU-HOU,2025,9,REG,2025-11-02,2025_09_DEN_HOU,NFL,HOU,DEN,home,-1.5,1.5,4.5,40.5,SECONDARY,PAPER,-1.5,other_half_point_shape,1,0.6892858751269062,0.04,0.7292858751269062,True,-3,15,18,WIN,1.0,1.5,40.5-43,72-73.9%,archived_reference_line
